,id,type,address,number,postal_code,municipality,province,location,public,available,hours,Full_Address,Lat,Lon
14100,15878.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers ,Antwerpen,4 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267
14101,15879.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers,Antwerpen,2 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267
14102,15880.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers,Antwerpen,1 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267
14103,15881.0,Appareil fixe-Vast apparaat,Rozenhof ,126.0,9790.0,Wortegem-Petegem,Oost-Vlaanderen,Bevestiging op de voorgevel van OC Rozenhof,Oui-Ja,Oui-Ja,,"Rozenhof ,126.0,Oost-Vlaanderen,Belgium",50.834175,3.5612447
14104,15882.0,Appareil fixe-Vast apparaat,Moregemplein,28.0,9790.0,Wortegem-Petegem,Oost-Vlaanderen,Bevestiging aan de zijgevel van Schoolke Moregem.,Oui-Ja,Oui-Ja,,"Moregemplein,28.0,Oost-Vlaanderen,Belgium",50.8518429,3.5612793
14105,15883.0,Appareil fixe-Vast apparaat,Waregemseweg ,35.0,9790.0,Wortegem-Petegem,Oost-Vlaanderen,Aan de buitengevel ter hoogte van het openbaar toilet,Oui-Ja,Oui-Ja,,"Waregemseweg ,35.0,Oost-Vlaanderen,Belgium",50.8618855,3.4819448
14106,1501.0,Appareil fixe-Vast apparaat,Chaussée de Lille,,7501.0,Orcq,Hainaut,Accueil ,Oui-Ja,Non-Nee,,"Chaussée de Lille,,Hainaut,Belgium",50.6042607,3.323973
14107,15884.0,Appareil fixe-Vast apparaat,Ooikeplein ,10.0,9790.0,Wortegem-Petegem,Oost-Vlaanderen,Op de voorgevel van het gebouw,Oui-Ja,Oui-Ja,,"Ooikeplein ,10.0,Oost-Vlaanderen,Belgium",50.8726092,3.5538036
14108,15885.0,Appareil fixe-Vast apparaat,Esplanade Oscar Van De Voorde,1.0,9000.0,Gant ,Vlaams-Brabant,2 étage ,Oui-Ja,Non-Nee,,"Esplanade Oscar Van De Voorde,1.0,Vlaams-Brabant,Belgium",51.0369889,3.7068831
14109,15886.0,Appareil fixe-Vast apparaat,Gotstraat ,,9790.0,Wortegem-Petegem,Oost-Vlaanderen,Op de zijgevel van het lijkhuisje (kerkhof Wortegem),Oui-Ja,Oui-Ja,,"Gotstraat ,,Oost-Vlaanderen,Belgium",50.8505253,3.5010983
14110,15887.0,Appareil fixe-Vast apparaat,Esplanade Oscar Van De Voorde,1.0,9000.0,Gand ,Vlaams-Brabant,3 étage ,Oui-Ja,Non-Nee,,"Esplanade Oscar Van De Voorde,1.0,Vlaams-Brabant,Belgium",51.0369889,3.7068831
14111,15888.0,Appareil fixe-Vast apparaat,Esplanade Oscar Van De Voorde,1.0,9000.0,Gand,Vlaams-Brabant,1 étage ,Oui-Ja,Non-Nee,,"Esplanade Oscar Van De Voorde,1.0,Vlaams-Brabant,Belgium",51.0369889,3.7068831
14112,15889.0,Appareil fixe-Vast apparaat,Schoolstraat,,9950.0,Livegem,Vlaams-Brabant, ,Oui-Ja,Non-Nee,,"Schoolstraat,,Vlaams-Brabant,Belgium",50.9626024,4.73827
14113,15890.0,Appareil fixe-Vast apparaat,Grokt Markt,1.0,3290.0,Diest ,Vlaams-Brabant, ,Oui-Ja,Non-Nee,,"Grokt Markt,1.0,Vlaams-Brabant,Belgium",50.8074408,4.9365823
14114,15891.0,Appareil fixe-Vast apparaat,Thor park,8300.0,3600.0,Genk,Limburg,JLG 1e verdiep,Non-Nee,Oui-Ja,,"Thor park,8300.0,Limburg,Belgium",50.997887,5.5352216
14115,15893.0,Appareil fixe-Vast apparaat,Rue d Abhooz,3.0,4040.0,herstal,Liège,,Oui-Ja,Non-Nee,,"Rue d Abhooz,3.0,Liège,Belgium",50.6936562,5.6201464
14116,15894.0,Appareil fixe-Vast apparaat,rue du fort,131.0,4632.0,Cerexhe-Heuseux,Liège, ,Oui-Ja,Non-Nee,,"rue du fort,131.0,Liège,Belgium",50.6885346,5.6443991
14117,15895.0,Appareil fixe-Vast apparaat,Cour lemaire,20.0,4651.0,Battice,Liège,,Oui-Ja,Non-Nee,,"Cour lemaire,20.0,Liège,Belgium",50.6407397,5.7368862
14118,15896.0,Appareil fixe-Vast apparaat,Rue des Fauldeurs,6.0,6530.0,Thuin,Hainaut,"Rez de chaussé, juste à l entrée",Oui-Ja,Oui-Ja,,"Rue des Fauldeurs,6.0,Hainaut,Belgium",50.3575222,4.2854384
14119,15898.0,Appareil fixe-Vast apparaat,Wandelingstraat,74.0,2570.0,Duffel,Antwerpen,"aan café Den Blauwe Hoek, hangt in een groene kast met logo AED erboven",Oui-Ja,Oui-Ja,,"Wandelingstraat,74.0,Antwerpen,Belgium",51.0969992,4.5606904
14120,15105.0,Appareil fixe-Vast apparaat,Maloulaan,2.0,8900.0,Ieper,West-Vlaanderen,Aan de buitenmuur naast de hoofdingang van het Lyceum,Oui-Ja,Oui-Ja,,"Maloulaan,2.0,West-Vlaanderen,Belgium",50.85024,2.87718
14121,15899.0,Appareil fixe-Vast apparaat,Oudenburgsesteenweg,101.0,8400.0,Oostende,West-Vlaanderen,Inkomhal,Non-Nee,Non-Nee,,"Oudenburgsesteenweg,101.0,West-Vlaanderen,Belgium",51.2159492,2.976682
14122,15308.0,Appareil fixe-Vast apparaat,L. Hendrickxlei ,,2150.0,Borsbeek,Antwerpen,muur aan leerlingeningang van Sint-Jozefsinstituut te Borsbeek,Oui-Ja,Oui-Ja,,"L. Hendrickxlei ,,Antwerpen,Belgium",51.1910592,4.4869706
14123,15900.0,Appareil fixe-Vast apparaat,Koning Albertlaan,264.0,3620.0,Lanaken,Limburg,Direct bij de hoofdingang van het Eurotel ,Oui-Ja,Non-Nee,08:00-00:00,"Koning Albertlaan,264.0,Limburg,Belgium",51.0969261,5.7835133
14124,15901.0,Appareil fixe-Vast apparaat,Egide Walschaertsstraat,7.0,2800.0,Mechelen,Antwerpen,Productievloer naast het EHBO lokaal (vervangt tostel X12H564213 met registratie nr. 3311),Non-Nee,Oui-Ja,,"Egide Walschaertsstraat,7.0,Antwerpen,Belgium",51.0083408,4.4559709
14125,15902.0,Appareil fixe-Vast apparaat,Sparhoekdreef,63.0,9880.0,Aalter,Oost-Vlaanderen,aan de ingang van de kantine,Oui-Ja,Oui-Ja,,"Sparhoekdreef,63.0,Oost-Vlaanderen,Belgium",51.090867,3.3715793
14126,15903.0,Appareil fixe-Vast apparaat,Prinsengoeddreef,33.0,9910.0,Aalter,Oost-Vlaanderen,ingang voetbalkantine,Oui-Ja,Oui-Ja,,"Prinsengoeddreef,33.0,Oost-Vlaanderen,Belgium",51.1458988,3.4055477
14127,15905.0,Appareil fixe-Vast apparaat,Breestraat ,1.0,9880.0,Aalter,Oost-Vlaanderen,aan de muur van de kleedkamer scheidsrechters  - spelerstoegang eerste terrein,Oui-Ja,Oui-Ja,,"Breestraat ,1.0,Oost-Vlaanderen,Belgium",51.0548661,3.8622131
14128,15906.0,Appareil fixe-Vast apparaat,Joseph Gérardstraat ,16.0,9040.0,Sint-Amandsberg,Oost-Vlaanderen,gelijkvloers aan de buitenmuur van blok C naast de oprit richting de sportterreinen en de speeltuin van de lagere school,Non-Nee,Oui-Ja,,"Joseph Gérardstraat ,16.0,Oost-Vlaanderen,Belgium",51.0614985,3.7472309
14129,15907.0,Appareil fixe-Vast apparaat,Begijnhof ,,3090.0,Overijse,Vlaams-Brabant,Gevel inkom business seats,Oui-Ja,Oui-Ja,,"Begijnhof ,,Vlaams-Brabant,Belgium",50.7695237,4.5359989
14130,15908.0,Appareil fixe-Vast apparaat,Waversesteenweg ,2.0,3090.0,Overijse,Vlaams-Brabant,Gevel bezoekerscentrum Druif,Oui-Ja,Oui-Ja,,"Waversesteenweg ,2.0,Vlaams-Brabant,Belgium",50.81675,4.79824
14131,15909.0,Appareil fixe-Vast apparaat,Avenue des Villas,3.0,4180.0,Hamoir,Liège,Usine de production ,Oui-Ja,Non-Nee,,"Avenue des Villas,3.0,Liège,Belgium",50.4317566,5.5352772
14132,15910.0,Appareil fixe-Vast apparaat,Avenue des Villas,3.0,4180.0,Hamoir,Liège,Usine de production ,Oui-Ja,Non-Nee,,"Avenue des Villas,3.0,Liège,Belgium",50.4317566,5.5352772
14133,15911.0,Appareil fixe-Vast apparaat,Rue Arthur Maes,100.0,1130.0,Bruxelles (Haren),Bruxelles-Brussel,au rez-de-chaussée du magasin BigMat Haren,Oui-Ja,Non-Nee,ETE : du lundi au vendredi de 06h30 à 18h00 et le samedi de 07h00 à 15h00 - HIVER : du lundi au vendredi de 06h30 à 17h00 et le samedi de 07h00 à 15h00,"Rue Arthur Maes,100.0,Bruxelles-Brussel,Belgium",50.8853666,4.4257444
14134,15912.0,Appareil fixe-Vast apparaat,Europalaan,32.0,2480.0,Dessel,Antwerpen,Hoofdingang van het gebouw,Non-Nee,Non-Nee,8-17h (tijdens diensturen van de fabriek),"Europalaan,32.0,Antwerpen,Belgium",51.15316,4.38741
14135,15913.0,Appareil fixe-Vast apparaat,Posthofbrug,,2600.0,Berchem,Antwerpen,Verdiep 2; receptie Cegeka,Non-Nee,Non-Nee,08:30 - 17:00,"Posthofbrug,,Antwerpen,Belgium",51.1955177,4.433853
14136,10902.0,Appareil fixe-Vast apparaat,Sluisweg,2.0,9000.0,Gent,Oost-Vlaanderen,Verdiep 4; receptie Cegeka,Non-Nee,Non-Nee,08:30 - 17:00,"Sluisweg,2.0,Oost-Vlaanderen,Belgium",51.0112483,3.7424838
14137,15866.0,Appareil fixe-Vast apparaat,Boulevard de Merckem,60.0,5000.0,Namur,Namur,4éme étage,Oui-Ja,Non-Nee,,"Boulevard de Merckem,60.0,Namur,Belgium",50.46983,4.8591424
14138,15867.0,Appareil fixe-Vast apparaat,Industrielaan,70.0,2900.0,Schoten,Antwerpen,Gelijkvloers. Ingang hal naar receptie. Vlak achter buitendeur rechts bij het binnenkomen tegen de muur.,Non-Nee,Non-Nee,Van zondagmiddag 12h00 tot en met zaterdag 06h00,"Industrielaan,70.0,Antwerpen,Belgium",51.2385472,4.4792462
14139,4195.0,Appareil fixe-Vast apparaat,Borsbeeksebrug,26.0,2600.0,Berchem,Antwerpen,Eerste verdieping aan onthaal,Non-Nee,Non-Nee,Maandag tem donderdag: 08u30-16u00 en vrijdag: 08u30-12u00,"Borsbeeksebrug,26.0,Antwerpen,Belgium",51.2008105,4.4371786
14140,13303.0,Appareil fixe-Vast apparaat,Noorderlaan,500.0,2030.0,ANTWERPEN,Antwerpen,Inkom politie cellen poort 49,Oui-Ja,Oui-Ja,,"Noorderlaan,500.0,Antwerpen,Belgium",51.2697864,4.3766281
14141,6114.0,Appareil fixe-Vast apparaat,Universiteitslaan,9.0,3500.0,Hasselt,Limburg,Onthaal C-gebouw (scheve blok),Non-Nee,Non-Nee,08:30 - 17:00,"Universiteitslaan,9.0,Limburg,Belgium",50.9300264,5.3793397
14142,10878.0,Appareil fixe-Vast apparaat,Bredabaan,399.0,2170.0,MERKSEM,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Bredabaan,399.0,Antwerpen,Belgium",51.2682994,4.4640722
14143,10879.0,Appareil fixe-Vast apparaat,Halewijnlaan,84.0,2050.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Halewijnlaan,84.0,Antwerpen,Belgium",51.2238538,4.3783458
14144,10880.0,Appareil fixe-Vast apparaat,Sint- bernardsesteenweg,111.0,2020.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Sint- bernardsesteenweg,111.0,Antwerpen,Belgium",51.1751817,4.3666277
14145,10881.0,Appareil fixe-Vast apparaat,Kioskplaats,29.0,2660.0,HOBOKEN,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Kioskplaats,29.0,Antwerpen,Belgium",51.1760844,4.3502608
14146,10882.0,Appareil fixe-Vast apparaat,Doorstraald,2.0,2610.0,WILRIJK,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Doorstraald,2.0,Antwerpen,Belgium",51.2213404,4.4051485
14147,10883.0,Appareil fixe-Vast apparaat,Unolaan,2.0,2100.0,DEURNE,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Unolaan,2.0,Antwerpen,Belgium",51.2182255,4.4601384
14148,10885.0,Appareil fixe-Vast apparaat,Borsbeeksebrug,28.0,2600.0,BERCHEM,Antwerpen,1 e verdieping,Oui-Ja,Oui-Ja,,"Borsbeeksebrug,28.0,Antwerpen,Belgium",51.2008105,4.4371786
14149,10884.0,Appareil fixe-Vast apparaat,Borsbeeksebrug,38.0,2600.0,BERCHEM,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Borsbeeksebrug,38.0,Antwerpen,Belgium",51.2008105,4.4371786
14150,10886.0,Appareil fixe-Vast apparaat,Handelstaal,101.0,2060.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Handelstaal,101.0,Antwerpen,Belgium",51.2213404,4.4051485
14151,6115.0,Appareil fixe-Vast apparaat,Universiteitslaan,9.0,3500.0,Hasselt,Limburg,Refter - Gebouw A,Non-Nee,Non-Nee,08:30 - 17:00,"Universiteitslaan,9.0,Limburg,Belgium",50.9300264,5.3793397
14152,10887.0,Appareil fixe-Vast apparaat,Turnhoutsebaan,350.0,2140.0,BORGERHOUT,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Turnhoutsebaan,350.0,Antwerpen,Belgium",51.219916,4.4629869
14153,10888.0,Appareil fixe-Vast apparaat,Antwerpsebaan,142.0,2040.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Antwerpsebaan,142.0,Antwerpen,Belgium",51.3420802,4.3216766
14154,10889.0,Appareil fixe-Vast apparaat,Havanastraat,500.0,2030.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Havanastraat,500.0,Antwerpen,Belgium",51.2607767,4.422228
14155,10890.0,Appareil fixe-Vast apparaat,Kristus-Koningsplein,15.0,2180.0,EKEREN,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Kristus-Koningsplein,15.0,Antwerpen,Belgium",51.2780752,4.4189597
14156,6116.0,Appareil fixe-Vast apparaat,Universiteitslaan,9.0,3500.0,Hasselt,Limburg,Onthaal - Gebouw C,Non-Nee,Non-Nee,08:30 - 17:00,"Universiteitslaan,9.0,Limburg,Belgium",50.9300264,5.3793397
14157,7716.0,Appareil fixe-Vast apparaat,Beenhouwerstraat ,3.0,2870.0,Puurs-Sint-Amands ,Antwerpen,Gemeenschapscentrum Paepenheide - Linkerkant ingang ,Oui-Ja,Oui-Ja,,"Beenhouwerstraat ,3.0,Antwerpen,Belgium",51.2759862,4.4160179
14158,2086.0,Appareil fixe-Vast apparaat,Harmoniepad ,0.0,2870.0,Puurs-Sint-Amands ,Antwerpen,Harmoniepad - tussen ingang Sport- en Evenementenhal Binder (Forum 4) en CC Binder (Forum 9) ,Oui-Ja,Oui-Ja,,"Harmoniepad ,0.0,Antwerpen,Belgium",50.95005,4.47039
14159,2085.0,Appareil fixe-Vast apparaat,Vrijhalsweg ,15.0,2870.0,Puurs-Sint-Amands ,Antwerpen,buitenkast ingang Sporthal,Oui-Ja,Oui-Ja,,"Vrijhalsweg ,15.0,Antwerpen,Belgium",51.0472381,4.3289428
14160,4888.0,Appareil fixe-Vast apparaat,Kalfortdorp,,2870.0,Puurs-Sint-Amands,Antwerpen,nabij kerk Kalfort,Oui-Ja,Oui-Ja,,"Kalfortdorp,,Antwerpen,Belgium",51.0733299,4.295905
14161,3328.0,Appareil fixe-Vast apparaat,Turkenhofdreef,8.0,2870.0,Puurs-Sint-Amands,Antwerpen,sporthal De Wandeling,Oui-Ja,Oui-Ja,,"Turkenhofdreef,8.0,Antwerpen,Belgium",51.0603497,4.2776982
14162,15869.0,Appareil fixe-Vast apparaat,Achterhoefweg ,37.0,2870.0,Puurs-Sint-Amands,Antwerpen,Flegado ,Oui-Ja,Oui-Ja,,"Achterhoefweg ,37.0,Antwerpen,Belgium",51.0822419,4.3254793
14163,15870.0,Appareil fixe-Vast apparaat,Hoogstraat ,29.0,2870.0,Puurs-Sint-Amands,Antwerpen,Ingang Gemeentehuis,Oui-Ja,Oui-Ja,,"Hoogstraat ,29.0,Antwerpen,Belgium",51.219583,4.3980962
14164,3327.0,Appareil fixe-Vast apparaat,Kerkstraat,34.0,2870.0,Puurs-Sint-Amands,Antwerpen,Links van hoofdingang - aan gevel fietsenstalling,Oui-Ja,Oui-Ja,,"Kerkstraat,34.0,Antwerpen,Belgium",51.2188559,4.4319945
14165,15871.0,Appareil fixe-Vast apparaat,kaai ,31.0,2870.0,Puurs-Sint-Amands,Antwerpen,infopunt - glazen huis,Oui-Ja,Oui-Ja,,"kaai ,31.0,Antwerpen,Belgium",51.0846454,4.3640939
14166,8483.0,Appareil fixe-Vast apparaat,Buisstraat ,,2870.0,Puurs-Sint-Amands,Antwerpen,rechts van hoofdinkom Gemeenschapscentrum De Nestel,Oui-Ja,Oui-Ja,,"Buisstraat ,,Antwerpen,Belgium",51.0540443,4.2128041
14167,15872.0,Appareil fixe-Vast apparaat,Sportlaan,7.0,2870.0,Puurs-Sint-Amands,Antwerpen,ter hoogte van inkom sporthal,Oui-Ja,Oui-Ja,,"Sportlaan,7.0,Antwerpen,Belgium",51.3953955,4.5934067
14168,7884.0,Appareil fixe-Vast apparaat,Lippelodorp,,2870.0,Puurs-Sint-Amands,Antwerpen,voorgevel - zichtbaar vanaf parking ,Oui-Ja,Oui-Ja,,"Lippelodorp,,Antwerpen,Belgium",51.0437235,4.2603143
14169,7885.0,Appareil fixe-Vast apparaat,Meirstraat,27.0,2870.0,Puurs-Sint-Amands,Antwerpen,voetbalgebouw,Oui-Ja,Oui-Ja,,"Meirstraat,27.0,Antwerpen,Belgium",51.2180888,4.4091154
14170,15873.0,Appareil fixe-Vast apparaat,Fortbaan,10.0,2870.0,Puurs-Sint-Amands ,Antwerpen,infoluifel nabij parking (links van Broox-restaurant),Oui-Ja,Oui-Ja,,"Fortbaan,10.0,Antwerpen,Belgium",51.2773558,4.520124
14171,12047.0,Appareil fixe-Vast apparaat,Lichterstraat,58.0,2870.0,Puurs-Sint-Amands,Antwerpen,infoluifel centraal - zichtbaar vanaf parking (rechts van Move Passion en vlak voor de Tennishal Stepp),Oui-Ja,Oui-Ja,,"Lichterstraat,58.0,Antwerpen,Belgium",51.06114,4.3139716
14172,15874.0,Appareil fixe-Vast apparaat,Noorderplaats,7.0,2000.0,Anvers ,Antwerpen, ,Oui-Ja,Non-Nee,,"Noorderplaats,7.0,Antwerpen,Belgium",51.2944979,4.4421348
14173,15875.0,Appareil fixe-Vast apparaat,Rue d Esquernes,5.0,7603.0,Bon Secours,Hainaut,Couloir direction ,Oui-Ja,Non-Nee,,"Rue d Esquernes,5.0,Hainaut,Belgium",50.5007392,3.6079778
14174,15875.0,Appareil fixe-Vast apparaat,Digue de Cuesmes,31.0,7000.0,Mons,Hainaut,Bureau Acceuil,Oui-Ja,Non-Nee,,"Digue de Cuesmes,31.0,Hainaut,Belgium",50.4457105,3.9420392
14175,15876.0,Appareil fixe-Vast apparaat,Coolhemstraat,64.0,2870.0,Puurs-Sint-Amands,Antwerpen,Hof van Coolhm/Coolhembos - poortgebouw nabij brasserie ,Oui-Ja,Oui-Ja,,"Coolhemstraat,64.0,Antwerpen,Belgium",51.0737046,4.3034207
14176,15877.0,Appareil fixe-Vast apparaat,Smalle Heerweg,31.0,9041.0,OOSTAKKER,Oost-Vlaanderen,"Gebouw BTJ, in de inkom.",Oui-Ja,Oui-Ja,,"Smalle Heerweg,31.0,Oost-Vlaanderen,Belgium",51.09035,3.80348
14177,15878.0,Appareil fixe-Vast apparaat,Smalleheerweg,31.0,9041.0,OOSTAKKER,Oost-Vlaanderen,"Volvo SML: Office 1, in de centrale gang",Oui-Ja,,,"Smalleheerweg,31.0,Oost-Vlaanderen,Belgium",51.09035,3.80348
14178,15879.0,Appareil fixe-Vast apparaat,Smalleheerweg,31.0,9041.0,OOSTAKKER,Oost-Vlaanderen,"Volvo SML,Office 11",Oui-Ja,,,"Smalleheerweg,31.0,Oost-Vlaanderen,Belgium",51.09035,3.80348
14179,15880.0,Appareil fixe-Vast apparaat,Smalleheerweg,31.0,9041.0,OOSTAKKER,Oost-Vlaanderen,"Gebouw BTA,Medische dienst, in de centrale gang.",Oui-Ja,,,"Smalleheerweg,31.0,Oost-Vlaanderen,Belgium",51.09035,3.80348
14180,15881.0,Appareil fixe-Vast apparaat,Smalleheerweg,31.0,9041.0,OOSTAKKER,Oost-Vlaanderen,MOBIEL TOESTEL - IN DE BRANDWEERWAGEN,Oui-Ja,,,"Smalleheerweg,31.0,Oost-Vlaanderen,Belgium",51.09035,3.80348
14181,15882.0,Appareil fixe-Vast apparaat,Smalleheerweg,31.0,9041.0,OOSTAKKER,Oost-Vlaanderen,"Gebouw BTQ, CABTRIM",Oui-Ja,,,"Smalleheerweg,31.0,Oost-Vlaanderen,Belgium",51.09035,3.80348
14182,15883.0,Appareil fixe-Vast apparaat,Bunderbeeklaan,29.0,2950.0,KAPELLEN,Antwerpen, In de keuken.  (Vooraf Inge bellen 03/6646302),Oui-Ja,Oui-Ja,,"Bunderbeeklaan,29.0,Antwerpen,Belgium",51.3086148,4.4402633
14183,15884.0,Appareil fixe-Vast apparaat,Bergen,18.0,2270.0,HERENTHOUT,Antwerpen,Inkom Tennishal . (Open vanaf 13u),Oui-Ja,,,"Bergen,18.0,Antwerpen,Belgium",51.3494967,4.3231979
14184,15885.0,Appareil fixe-Vast apparaat,Lodewijk De Konincklaan ,,2320.0,HOOGSTRATEN,Antwerpen,Inkom,Oui-Ja,,,"Lodewijk De Konincklaan ,,Antwerpen,Belgium",51.3922594,4.7554157
14185,15886.0,Appareil fixe-Vast apparaat,Lichterstraat,64.0,2870.0,Puurs-Sinr-Amands ,Antwerpen,buitenzijde ticketlokaal voetbalgebouw ,Oui-Ja,Oui-Ja,,"Lichterstraat,64.0,Antwerpen,Belgium",51.06114,4.3139716
14186,15887.0,Appareil fixe-Vast apparaat,Uilenbaan,200.0,2160.0,WOMMELGEM,Antwerpen,WERKPLAATS,Oui-Ja,,,"Uilenbaan,200.0,Antwerpen,Belgium",51.213423,4.51271
14187,15889.0,Appareil fixe-Vast apparaat,Wijgmaalsesteenweg,32.0,3020.0,HERENT,Vlaams-Brabant,Inkom magazijn,Oui-Ja,,,"Wijgmaalsesteenweg,32.0,Vlaams-Brabant,Belgium",50.9571688,4.6739681
14188,15890.0,Appareil fixe-Vast apparaat,Beekstraat,25.0,3070.0,KORTENBERG,Vlaams-Brabant,Buitenkast inkom,Oui-Ja,,,"Beekstraat,25.0,Vlaams-Brabant,Belgium",50.8815434,4.564597
14189,15891.0,Appareil fixe-Vast apparaat,Kwikstraat,33.0,3078.0,EVERBERG,Vlaams-Brabant,Inkom voetbalplein,Oui-Ja,,,"Kwikstraat,33.0,Vlaams-Brabant,Belgium",50.8782129,4.5767649
14190,15892.0,Appareil fixe-Vast apparaat,Molenstraat,2.0,9988.0,WATERVLIET,Oost-Vlaanderen,"Buitengevel Bistro.  Open vanaf 11u,Wo/Do gesloten ",Oui-Ja,,,"Molenstraat,2.0,Oost-Vlaanderen,Belgium",51.0362101,3.7373124
14191,15893.0,Appareil fixe-Vast apparaat,Triphon De Smetstraat,5.0,9140.0,TEMSE,Oost-Vlaanderen,INKOM,Oui-Ja,,,"Triphon De Smetstraat,5.0,Oost-Vlaanderen,Belgium",51.126425,4.2315752
14192,15894.0,Appareil fixe-Vast apparaat,Italienlei ,,2000.0,ANTWERPEN,Antwerpen,Inkom Er is prive parking,Oui-Ja,,,"Italienlei ,,Antwerpen,Belgium",51.2252335,4.4152136
14193,15895.0,Appareil fixe-Vast apparaat,Interleuvenlaan,74.0,3000.0,LEUVEN,Vlaams-Brabant,Inkom,Oui-Ja,,,"Interleuvenlaan,74.0,Vlaams-Brabant,Belgium",50.8507187,4.7303674
14194,15896.0,Appareil fixe-Vast apparaat,Interleuvenlaan,74.0,3000.0,LEUVEN,Vlaams-Brabant,Achterkant Gebouw Inkom,Oui-Ja,,,"Interleuvenlaan,74.0,Vlaams-Brabant,Belgium",50.8507187,4.7303674
14195,15897.0,Appareil fixe-Vast apparaat,Heikensstraat,,9240.0,ZELE,Oost-Vlaanderen,Gebouw BPC2 in de loods.,Oui-Ja,,,"Heikensstraat,,Oost-Vlaanderen,Belgium",51.0699385,4.0525203
14196,15898.0,Appareil fixe-Vast apparaat,Vasco Da Gamalaan,1.0,9042.0,DESTELDONK,Oost-Vlaanderen,Ingang Logistiek,Oui-Ja,,,"Vasco Da Gamalaan,1.0,Oost-Vlaanderen,Belgium",51.1469638,3.761362
14197,15899.0,Appareil fixe-Vast apparaat,Stijn Streuvelslaan,63.0,8501.0,HEULE,West-Vlaanderen,/,Oui-Ja,,,"Stijn Streuvelslaan,63.0,West-Vlaanderen,Belgium",50.8420724,3.2362367
14198,15900.0,Appareil fixe-Vast apparaat,Izegemsestraat,131.0,8501.0,HEULE,West-Vlaanderen,"Buitengevel,naast inkom.",Oui-Ja,,,"Izegemsestraat,131.0,West-Vlaanderen,Belgium",50.931412,3.164877
14199,15901.0,Appareil fixe-Vast apparaat,Lotelingstraat,,2812.0,MUIZEN,Antwerpen,Inkom Kleedkamers,Oui-Ja,,,"Lotelingstraat,,Antwerpen,Belgium",51.006276,4.5071411
14200,13442.0,Appareil fixe-Vast apparaat,Westvaartdijk,83.0,1850.0,GRIMBERGEN,Vlaams-Brabant,/,Oui-Ja,,,"Westvaartdijk,83.0,Vlaams-Brabant,Belgium",50.9669127,4.3982814
14201,15902.0,Appareil fixe-Vast apparaat,Doornzeledries,57.0,9940.0,EVERGEM,Oost-Vlaanderen,"Buitengevel,inkom",Oui-Ja,,,"Doornzeledries,57.0,Oost-Vlaanderen,Belgium",51.142606,3.7668208
14202,15903.0,Appareil fixe-Vast apparaat,Kanaalstraat ,,9940.0,EVERGEM,Oost-Vlaanderen,"Buitengevel,naast inkom kerk.",Oui-Ja,,,"Kanaalstraat ,,Oost-Vlaanderen,Belgium",51.2005401,3.8028919
14203,15904.0,Appareil fixe-Vast apparaat,Nieuwpoortsesteenweg,70.0,8400.0,OOSTENDE,West-Vlaanderen,/,Oui-Ja,,,"Nieuwpoortsesteenweg,70.0,West-Vlaanderen,Belgium",51.2102562,2.8770471
14204,11659.0,Appareil fixe-Vast apparaat,Rijselstraat,1.0,8000.0,BRUGGE,West-Vlaanderen,"Gebouw BST1, onthaal.",Oui-Ja,,,"Rijselstraat,1.0,West-Vlaanderen,Belgium",50.7868799,2.9148997
14205,15905.0,Appareil fixe-Vast apparaat,Moerenlei,121.0,2610.0,WILRIJK,Antwerpen,Inkom bar,Oui-Ja,,,"Moerenlei,121.0,Antwerpen,Belgium",51.1596631,4.3644312
14206,15906.0,Appareil fixe-Vast apparaat,Clos Des Chausseurs,2.0,1150.0,SINT-PIETERS-WOLUWE,Bruxelles-Brussel,Inkom Receptie,Oui-Ja,,,"Clos Des Chausseurs,2.0,Bruxelles-Brussel,Belgium",50.8257776,4.4555307
14207,15907.0,Appareil fixe-Vast apparaat,Birminghamstraat,62.0,1080.0,SINT-JANS-MOLENBEEK,Bruxelles-Brussel,Inkom Magazijn,Oui-Ja,,,"Birminghamstraat,62.0,Bruxelles-Brussel,Belgium",50.8445425,4.3208135
